part,step_id,variant,model,seed,cv,subset,target,train_mode,test_domain,n_added,n,n_total,n_groups,n_test,R2,RMSE,MAE
sametest,all57,A,GPR,44,LOCO,Augmented,Thickness_mean,A,OFAT rows,,,57,39,42,0.22513946740727475,6.647131417705295,4.260298206890433
sametest,all57,A,GPR,44,LOCO,Augmented,Thickness_mean,A,DOE rows,,,57,39,15,0.08147170980104324,11.371579582363733,10.229110908649861
sametest,all57,A,GPR,44,LOCO,Augmented,Thickness_mean,A,all 57,,,57,39,57,0.15858546248435634,8.160060294441799,5.831038391563967
sametest,all57,A,GPR,45,LOCO,Augmented,Thickness_mean,A,OFAT rows,,,57,39,42,0.22514456604656685,6.647109548362522,4.260290832773229
sametest,all57,A,GPR,45,LOCO,Augmented,Thickness_mean,A,DOE rows,,,57,39,15,0.10771305269977516,11.207965788129192,10.122356615179813
sametest,all57,A,GPR,45,LOCO,Augmented,Thickness_mean,A,all 57,,,57,39,57,0.17087315900987166,8.100257956939991,5.8029397228802235
sametest,all57,A,GPR,46,LOCO,Augmented,Thickness_mean,A,OFAT rows,,,57,39,42,0.2251555336750447,6.647062505209206,4.260275733739943
sametest,all57,A,GPR,46,LOCO,Augmented,Thickness_mean,A,DOE rows,,,57,39,15,0.10769559949543361,11.2080754019486,10.122453016838938
sametest,all57,A,GPR,46,LOCO,Augmented,Thickness_mean,A,all 57,,,57,39,57,0.17087081133841253,8.100269424866257,5.802953966134415
sametest,all57,A,GPR,47,LOCO,Augmented,Thickness_mean,A,OFAT rows,,,57,39,42,0.22514840197216734,6.647093095068058,4.260285414833179
sametest,all57,A,GPR,47,LOCO,Augmented,Thickness_mean,A,DOE rows,,,57,39,15,0.10762870270744052,11.208495533347197,10.122799362452309
sametest,all57,A,GPR,47,LOCO,Augmented,Thickness_mean,A,all 57,,,57,39,57,0.17083570685757743,8.100440901607701,5.803052243154003
sametest,all57,A,GPR,48,LOCO,Augmented,Thickness_mean,A,OFAT rows,,,57,39,42,0.2251498095947846,6.647087057393971,4.260289836475776
sametest,all57,A,GPR,48,LOCO,Augmented,Thickness_mean,A,DOE rows,,,57,39,15,0.07328048335863557,11.42217162119363,10.249376812281652
sametest,all57,A,GPR,48,LOCO,Augmented,Thickness_mean,A,all 57,,,57,39,57,0.15475619816055342,8.178607369550495,5.8363653564246905
sametest,all57,A,GPR,49,LOCO,Augmented,Thickness_mean,A,OFAT rows,,,57,39,42,0.22516021640816486,6.647042419586783,4.260268318600741
sametest,all57,A,GPR,49,LOCO,Augmented,Thickness_mean,A,DOE rows,,,57,39,15,0.10771289034488196,11.207966807794453,10.122362372188137
sametest,all57,A,GPR,49,LOCO,Augmented,Thickness_mean,A,all 57,,,57,39,57,0.17088139235323718,8.100217738503332,5.802924648492161
sametest,all57,A,GPR,50,LOCO,Augmented,Thickness_mean,A,OFAT rows,,,57,39,42,0.22514582043325648,6.647104167972354,4.2602892138703305
sametest,all57,A,GPR,50,LOCO,Augmented,Thickness_mean,A,DOE rows,,,57,39,15,0.0939655170029754,11.293976768442151,10.18524684983248
sametest,all57,A,GPR,50,LOCO,Augmented,Thickness_mean,A,all 57,,,57,39,57,0.16443786127341253,8.13163241754987,5.819488591755106
sametest,all57,A,GPR,51,LOCO,Augmented,Thickness_mean,A,OFAT rows,,,57,39,42,0.22514250380068412,6.647118393861035,4.260293879912472
sametest,all57,A,GPR,51,LOCO,Augmented,Thickness_mean,A,DOE rows,,,57,39,15,0.10389934103315801,11.231892157624822,10.141435392756117
sametest,all57,A,GPR,51,LOCO,Augmented,Thickness_mean,A,all 57,,,57,39,57,0.16908665974143633,8.108979974761734,5.807962699081853
sametest,all57,B,Ridge,42,LOCO,Augmented,Thickness_mean,B,OFAT rows,,,57,39,42,0.6099064379120225,4.716359335786751,3.1859996056446804
sametest,all57,B,Ridge,42,LOCO,Augmented,Thickness_mean,B,DOE rows,,,57,39,15,0.877098690606253,4.159611608539629,3.6154029754281165
