part,model,subset,cv,step,metric,point,lo,hi,median_boot,n_groups,n_rows,B_total,n_seeds
sametest,GPR,A@DOE,LOCO,,MAE,10.12669943630735,7.575393427612085,12.470635662920063,10.192379765560748,15,15,20000,10
sametest,GPR,B@DOE,LOCO,,R2,0.9057019880277555,0.788035726792342,0.9739915984644623,0.9032441552611457,15,15,20000,10
sametest,GPR,B@DOE,LOCO,,RMSE,3.643558904435757,1.7310476948575766,5.102742939235358,3.5838784493523708,15,15,20000,10
sametest,GPR,B@DOE,LOCO,,MAE,2.399909502884737,1.1274053573770875,3.8750725011976104,2.360695855516873,15,15,20000,10
sametest,GPR,A@all,LOCO,,R2,0.1704775355093549,-0.3482689227435817,0.44888653555516106,0.14961167718315754,39,57,20000,10
sametest,GPR,A@all,LOCO,,RMSE,8.102190084182912,6.176671420153695,10.277689730085546,8.100963023021071,39,57,20000,10
sametest,GPR,A@all,LOCO,,MAE,5.804079726301422,4.380725731879817,7.77294649149429,5.812970596963089,39,57,20000,10
sametest,GPR,B@all,LOCO,,R2,0.7700916174339933,0.6277035805658154,0.8740150509599837,0.7688131524089707,39,57,20000,10
sametest,GPR,B@all,LOCO,,RMSE,4.2654589348068015,3.058321487742846,5.723909009661464,4.17722354792479,39,57,20000,10
sametest,GPR,B@all,LOCO,,MAE,2.976928588422898,2.2676395041364312,3.8315101096880197,2.952181262221758,39,57,20000,10
sametest,Random Forest,A@OFAT,LOCO,,R2,0.6544416990161042,0.4169330871968559,0.790394192317634,0.637089609825634,24,42,20000,10
sametest,Random Forest,A@OFAT,LOCO,,RMSE,4.438937499920666,2.9033871218226923,6.157101615892598,4.368004345626401,24,42,20000,10
sametest,Random Forest,A@OFAT,LOCO,,MAE,3.2446768025124744,2.140305242203493,4.319739253599765,3.1897079010381293,24,42,20000,10
sametest,Random Forest,B@OFAT,LOCO,,R2,0.6728807398774,0.488151781270931,0.8142819692441285,0.6624282209614748,24,42,20000,10
sametest,Random Forest,B@OFAT,LOCO,,RMSE,4.318914703612261,2.8539018160947522,5.806961239231509,4.18776273872417,24,42,20000,10
sametest,Random Forest,B@OFAT,LOCO,,MAE,3.0696213999092654,2.129836198332276,4.078220309874921,3.041258890417935,24,42,20000,10
sametest,Random Forest,A@DOE,LOCO,,R2,0.8913748770221875,0.7654075125299209,0.9550889171982677,0.8939848111170808,15,15,20000,10
sametest,Random Forest,A@DOE,LOCO,,RMSE,3.9104857997481175,2.348920377204936,5.2595740844303185,3.7467667882442632,15,15,20000,10
sametest,Random Forest,A@DOE,LOCO,,MAE,3.0439476284042755,1.9471754027837873,4.365332732074974,3.021090374019768,15,15,20000,10
sametest,Random Forest,B@DOE,LOCO,,R2,0.9377291548693527,0.8307349801391691,0.9775824554722811,0.9323674745832612,15,15,20000,10
sametest,Random Forest,B@DOE,LOCO,,RMSE,2.960166952585244,1.6866369034355864,4.375084911660241,2.995572578136529,15,15,20000,10
sametest,Random Forest,B@DOE,LOCO,,MAE,2.0575732429478584,1.0239120498831855,3.388156566099991,2.086699436520294,15,15,20000,10
sametest,Random Forest,A@all,LOCO,,R2,0.7668317746898241,0.6156929665816746,0.8657295743149127,0.763611556256989,39,57,20000,10
sametest,Random Forest,A@all,LOCO,,RMSE,4.295586635393748,3.1082149737137623,5.709896442863318,4.235874988564303,39,57,20000,10
sametest,Random Forest,A@all,LOCO,,MAE,3.1925492750715834,2.3426626274864226,4.071889022929354,3.1542758182358774,39,57,20000,10
sametest,Random Forest,B@all,LOCO,,R2,0.7947455727111502,0.6744879414312659,0.8932669395904833,0.7952863440352991,39,57,20000,10
sametest,Random Forest,B@all,LOCO,,RMSE,4.030272095416977,2.8402733734482535,5.2425999477230745,3.9244868032761016,39,57,20000,10
sametest,Random Forest,B@all,LOCO,,MAE,2.8114633158550513,2.0277421188168407,3.6680251305623695,2.7985593279648286,39,57,20000,10
sametest,Ridge,A@OFAT,LOCO,,R2,0.44454880884899217,-0.18499292158864575,0.7443669844337226,0.4259282221699103,24,42,20000,10
sametest,Ridge,A@OFAT,LOCO,,RMSE,5.6276862320681005,3.491289641938911,7.9558303864809155,5.4995345824074455,24,42,20000,10
sametest,Ridge,A@OFAT,LOCO,,MAE,3.8730064111217346,2.645928432424138,5.458452476189359,3.8261295857819944,24,42,20000,10
sametest,Ridge,B@OFAT,LOCO,,R2,0.6096927735722063,0.3232852175405369,0.8026768946400918,0.5931719226812524,24,42,20000,10
sametest,Ridge,B@OFAT,LOCO,,RMSE,4.717650618284365,3.1282282840920974,6.831506326151342,4.621559302963787,24,42,20000,10
sametest,Ridge,B@OFAT,LOCO,,MAE,3.1755994717937064,2.3129566610467087,4.416319712387542,3.130624971507125,24,42,20000,10
sametest,Ridge,A@DOE,LOCO,,R2,0.8582731359076865,0.6003084289332483,0.9082665555501546,0.8253165058731894,15,15,20000,10
sametest,Ridge,A@DOE,LOCO,,RMSE,4.466842252416719,3.4796592932232784,7.060994921818884,4.768079349221588,15,15,20000,10
sametest,Ridge,A@DOE,LOCO,,MAE,3.80302137771822,2.745021050791322,6.269066718937932,4.108269415427992,15,15,20000,10
sametest,Ridge,B@DOE,LOCO,,R2,0.9003252784079494,0.7924180962765355,0.9498519546421575,0.8927834550944231,15,15,20000,10
sametest,Ridge,B@DOE,LOCO,,RMSE,3.745933469613144,2.5707157292248515,4.89841147240059,3.7602156765406414,15,15,20000,10
sametest,Ridge,B@DOE,LOCO,,MAE,3.12045574769269,2.1670137309527564,4.338583048187167,3.1752874510079137,15,15,20000,10
sametest,Ridge,A@all,LOCO,,R2,0.6127549301736003,0.34872850179616427,0.7982390636929751,0.6177838379803555,39,57,20000,10
sametest,Ridge,A@all,LOCO,,RMSE,5.535775639396485,3.8442249780667535,7.260451393500272,5.389013693477379,39,57,20000,10
sametest,Ridge,A@all,LOCO,,MAE,3.8992393646492682,2.9605106324220647,5.237903695117827,3.9301574365845298,39,57,20000,10
sametest,Ridge,B@all,LOCO,,R2,0.7453582167300901,0.5703556151134881,0.8627052948665567,0.7437435110299868,39,57,20000,10
sametest,Ridge,B@all,LOCO,,RMSE,4.489037109358558,3.23461136641733,6.1730644242498105,4.418274712992445,39,57,20000,10
sametest,Ridge,B@all,LOCO,,MAE,3.1740529687093346,2.4697195147491575,4.13527982033021,3.1578137816280654,39,57,20000,10
sametest,XGBoost,A@OFAT,LOCO,,R2,0.5699081593700988,0.32205009531742174,0.7212058605927646,0.5520092965612443,24,42,20000,10
sametest,XGBoost,A@OFAT,LOCO,,RMSE,4.952232603916811,3.494566023400962,6.691085769916685,4.86416508509551,24,42,20000,10
sametest,XGBoost,A@OFAT,LOCO,,MAE,3.784283662977673,2.7816126722766135,4.842522050218922,3.7431741797650453,24,42,20000,10
sametest,XGBoost,B@OFAT,LOCO,,R2,0.6174606220017017,0.37767168224185893,0.7713710428994349,0.6017450055335309,24,42,20000,10
sametest,XGBoost,B@OFAT,LOCO,,RMSE,4.670356518874222,3.0962818101270653,6.263505093031744,4.580107640471303,24,42,20000,10
sametest,XGBoost,B@OFAT,LOCO,,MAE,3.32966396070662,2.2631732451933804,4.532310749444729,3.3406581331138563,24,42,20000,10
sametest,XGBoost,A@DOE,LOCO,,R2,0.8109032123398315,0.6583006268872773,0.8919148742203594,0.8035730923464401,15,15,20000,10
sametest,XGBoost,A@DOE,LOCO,,RMSE,5.159603914144011,3.3732787717626818,7.053454360111617,5.078510035600377,15,15,20000,10
sametest,XGBoost,A@DOE,LOCO,,MAE,4.227837561925253,2.7610606328487397,5.911140308666229,4.197230822245281,15,15,20000,10
sametest,XGBoost,B@DOE,LOCO,,R2,0.9090573234342696,0.8270276646632104,0.9527744584122596,0.9039553004275352,15,15,20000,10
sametest,XGBoost,B@DOE,LOCO,,RMSE,3.5781474926832537,2.307848273186085,4.85434149811724,3.5541942360794456,15,15,20000,10
sametest,XGBoost,B@DOE,LOCO,,MAE,2.844084784825643,1.7589240790049236,4.128694027026494,2.8449283501307185,15,15,20000,10
sametest,XGBoost,A@all,LOCO,,R2,0.6847725230430772,0.5390763138259896,0.7838327130824287,0.6784842292884399,39,57,20000,10
sametest,XGBoost,A@all,LOCO,,RMSE,4.994592185026452,3.8323605243613876,6.411864703902968,4.945116222292031,39,57,20000,10
sametest,XGBoost,A@all,LOCO,,MAE,3.8972513722536855,3.084922647497053,4.823260924136639,3.8745402920484553,39,57,20000,10
sametest,XGBoost,B@all,LOCO,,R2,0.7564950210475108,0.6201570132877499,0.8563068476202413,0.7513170595971597,39,57,20000,10
sametest,XGBoost,B@all,LOCO,,RMSE,4.389757726418538,3.1978858527175076,5.682793300240241,4.350967628074777,39,57,20000,10
sametest,XGBoost,B@all,LOCO,,MAE,3.2283980938426238,2.373266951328942,4.151034384934107,3.217305828197186,39,57,20000,10
fivepos,GPR,Augmented,LOCO,Thickness_5pos,R2,0.7406277460263788,0.6220387426090188,0.8179195339630118,0.7325330880515223,39,57,20000,10
fivepos,GPR,Augmented,LOCO,Thickness_5pos,RMSE,4.607711020771854,3.748530556385065,5.346866130154009,4.582057342622999,39,57,20000,10
fivepos,GPR,Augmented,LOCO,Thickness_5pos,MAE,3.777675940792612,3.096714565821885,4.427226125563198,3.765907199614353,39,57,20000,10
fivepos,GPR,OFAT,LOCO,Thickness_5pos,R2,0.44167484878297225,-0.15533823134435426,0.6375667848503411,0.41514127720453864,24,42,20000,10
fivepos,GPR,OFAT,LOCO,Thickness_5pos,RMSE,5.747207080292056,4.263858810455106,7.0980051092532594,5.680464540977207,24,42,20000,10
fivepos,GPR,OFAT,LOCO,Thickness_5pos,MAE,4.542078943158967,3.4315365940004114,5.6925785516110246,4.512642434298683,24,42,20000,10
fivepos,Random Forest,Augmented,LOCO,Thickness_5pos,R2,0.7831958625376869,0.6597141901341256,0.8805395573142984,0.7825935582757751,39,57,20000,10
fivepos,Random Forest,Augmented,LOCO,Thickness_5pos,RMSE,4.212666639665342,2.9929270125487273,5.271814764493862,4.123340671526801,39,57,20000,10
fivepos,Random Forest,Augmented,LOCO,Thickness_5pos,MAE,3.1305768210302025,2.1932430057044674,4.043405765880356,3.074671924228987,39,57,20000,10
fivepos,Random Forest,OFAT,LOCO,Thickness_5pos,R2,0.6369414328176961,0.4230921255574847,0.7644219289434006,0.6190593488315757,24,42,20000,10
fivepos,Random Forest,OFAT,LOCO,Thickness_5pos,RMSE,4.634477899895913,3.0652644718624313,5.952616270268586,4.555371787520963,24,42,20000,10
fivepos,Random Forest,OFAT,LOCO,Thickness_5pos,MAE,3.6090374142786765,2.3755648854609195,4.703778403958836,3.4978095029442384,24,42,20000,10
fivepos,Ridge,Augmented,LOCO,Thickness_5pos,R2,0.7624611602457907,0.6307244127275079,0.8455191307652427,0.7547094288836544,39,57,20000,10
fivepos,Ridge,Augmented,LOCO,Thickness_5pos,RMSE,4.4095132214789885,3.4423130640209547,5.337106750788072,4.3820459748756395,39,57,20000,10
fivepos,Ridge,Augmented,LOCO,Thickness_5pos,MAE,3.4103868085817384,2.7108438836135904,4.2093629378884465,3.4332227039655874,39,57,20000,10
fivepos,Ridge,OFAT,LOCO,Thickness_5pos,R2,0.5682611338824921,0.06550587188205914,0.7520445830028092,0.5420619565796649,24,42,20000,10
fivepos,Ridge,OFAT,LOCO,Thickness_5pos,RMSE,5.053858137273497,3.668003822581497,6.434864344960374,4.983492585898839,24,42,20000,10
fivepos,Ridge,OFAT,LOCO,Thickness_5pos,MAE,3.815782066431197,2.8773360340099208,4.963857288467179,3.797499442557995,24,42,20000,10
fivepos,XGBoost,Augmented,LOCO,Thickness_5pos,R2,0.7379187401952558,0.6026022056425946,0.8515748633410647,0.7422360849356926,39,57,20000,10
fivepos,XGBoost,Augmented,LOCO,Thickness_5pos,RMSE,4.631647905532477,3.2579029481300816,5.800157621063574,4.5051341986242335,39,57,20000,10
fivepos,XGBoost,Augmented,LOCO,Thickness_5pos,MAE,3.4852095423000953,2.3919453109539166,4.547159139719673,3.4072266382200898,39,57,20000,10
fivepos,XGBoost,OFAT,LOCO,Thickness_5pos,R2,0.5548548127942401,0.30215139168241256,0.6760154540984028,0.5285608934941813,24,42,20000,10
fivepos,XGBoost,OFAT,LOCO,Thickness_5pos,RMSE,5.13173175638542,3.654752425813465,6.430245438392934,5.0701592470573855,24,42,20000,10
fivepos,XGBoost,OFAT,LOCO,Thickness_5pos,MAE,4.104410747301012,2.92642853710583,5.252292349718175,4.046601501509201,24,42,20000,10
loocv_ref,GPR,Augmented,LOCO,,R2,0.7700916174339933,0.6277035805658154,0.8740150509599837,0.7688131524089707,39,57,20000,10
loocv_ref,GPR,Augmented,LOCO,,RMSE,4.2654589348068015,3.058321487742846,5.723909009661464,4.17722354792479,39,57,20000,10
loocv_ref,GPR,Augmented,LOCO,,MAE,2.976928588422898,2.2676395041364312,3.8315101096880197,2.952181262221758,39,57,20000,10
loocv_ref,GPR,Augmented,LOOCV,,R2,0.7773824446370592,0.629253772559363,0.8866915104189858,0.7753392213413759,39,57,20000,10
loocv_ref,GPR,Augmented,LOOCV,,RMSE,4.19728120687001,2.9169443908650208,5.707153160298943,4.110140408247705,39,57,20000,10
loocv_ref,GPR,Augmented,LOOCV,,MAE,2.871612881854654,2.1608663306829743,3.7569476380031213,2.848566078156197,39,57,20000,10
loocv_ref,GPR,OFAT,LOCO,,R2,0.22514641881348157,-1.0071306399412334,0.694283650874022,0.20836180601970045,24,42,20000,10
loocv_ref,GPR,OFAT,LOCO,,RMSE,6.647101601362191,3.864909905709461,9.598876554519205,6.534607915501798,24,42,20000,10
loocv_ref,GPR,OFAT,LOCO,,MAE,4.260289525173054,2.899995048608065,6.281842857057827,4.208919063776904,24,42,20000,10
loocv_ref,GPR,OFAT,LOOCV,,R2,0.24957472817104975,-1.012361867612949,0.7329145489506249,0.2325147160761526,24,42,20000,10
loocv_ref,GPR,OFAT,LOOCV,,RMSE,6.541483049268205,3.6314457179029067,9.56976214383822,6.429978960408111,24,42,20000,10
loocv_ref,GPR,OFAT,LOOCV,,MAE,3.999138713164405,2.60538226139349,6.1508522216373365,3.9563398920488013,24,42,20000,10
loocv_ref,Random Forest,Augmented,LOCO,,R2,0.7947455727111502,0.6744879414312659,0.8932669395904833,0.7952863440352991,39,57,20000,10
loocv_ref,Random Forest,Augmented,LOCO,,RMSE,4.030272095416977,2.8402733734482535,5.2425999477230745,3.9244868032761016,39,57,20000,10
loocv_ref,Random Forest,Augmented,LOCO,,MAE,2.8114633158550513,2.0277421188168407,3.6680251305623695,2.7985593279648286,39,57,20000,10
loocv_ref,Random Forest,Augmented,LOOCV,,R2,0.8065611635772161,0.6687857997028946,0.9068939738251814,0.8011890315061445,39,57,20000,10
loocv_ref,Random Forest,Augmented,LOOCV,,RMSE,3.91251658176534,2.693006523300987,5.221894214740349,3.8690927362344523,39,57,20000,10
loocv_ref,Random Forest,Augmented,LOOCV,,MAE,2.6291157133431438,1.9163199385587208,3.4980464659151,2.642994024101145,39,57,20000,10
loocv_ref,Random Forest,OFAT,LOCO,,R2,0.6544416990161042,0.4169330871968559,0.790394192317634,0.637089609825634,24,42,20000,10
loocv_ref,Random Forest,OFAT,LOCO,,RMSE,4.438937499920666,2.9033871218226923,6.157101615892598,4.368004345626401,24,42,20000,10
loocv_ref,Random Forest,OFAT,LOCO,,MAE,3.2446768025124744,2.140305242203493,4.319739253599765,3.1897079010381293,24,42,20000,10
loocv_ref,Random Forest,OFAT,LOOCV,,R2,0.6757226662775153,0.4053905181678335,0.8497299516854762,0.6586387037458508,24,42,20000,10
loocv_ref,Random Forest,OFAT,LOOCV,,RMSE,4.300122121082582,2.7222265335887452,6.052942534601926,4.204081712130348,24,42,20000,10
loocv_ref,Random Forest,OFAT,LOOCV,,MAE,2.9022701639662394,2.007064682885607,3.9969418776776195,2.8965781929238257,24,42,20000,10
loocv_ref,Ridge,Augmented,LOCO,,R2,0.7453582167300901,0.5703556151134881,0.8627052948665567,0.7437435110299868,39,57,20000,10
loocv_ref,Ridge,Augmented,LOCO,,RMSE,4.489037109358558,3.23461136641733,6.1730644242498105,4.418274712992445,39,57,20000,10
loocv_ref,Ridge,Augmented,LOCO,,MAE,3.1740529687093346,2.4697195147491575,4.13527982033021,3.1578137816280654,39,57,20000,10
loocv_ref,Ridge,Augmented,LOOCV,,R2,0.7490613036370484,0.5718885174868639,0.8672256314805683,0.7473777510747597,39,57,20000,10
loocv_ref,Ridge,Augmented,LOOCV,,RMSE,4.456277005693021,3.1729301210321132,6.158356147260184,4.382514671038935,39,57,20000,10
loocv_ref,Ridge,Augmented,LOOCV,,MAE,3.0991574791094614,2.409838617868637,4.09113631126265,3.0927096247819463,39,57,20000,10
loocv_ref,Ridge,OFAT,LOCO,,R2,0.44454880884899217,-0.18499292158864575,0.7443669844337226,0.4259282221699103,24,42,20000,10
loocv_ref,Ridge,OFAT,LOCO,,RMSE,5.6276862320681005,3.491289641938911,7.9558303864809155,5.4995345824074455,24,42,20000,10
loocv_ref,Ridge,OFAT,LOCO,,MAE,3.8730064111217346,2.645928432424138,5.458452476189359,3.8261295857819944,24,42,20000,10
loocv_ref,Ridge,OFAT,LOOCV,,R2,0.4783214718399952,-0.07973612116211379,0.775744191738386,0.47150411758064315,24,42,20000,10
loocv_ref,Ridge,OFAT,LOOCV,,RMSE,5.454055649318838,3.2914094089112673,7.726275136411702,5.281914246853679,24,42,20000,10
loocv_ref,Ridge,OFAT,LOOCV,,MAE,3.646318429436019,2.5058350404473546,5.213951344496677,3.6086355853378667,24,42,20000,10
loocv_ref,XGBoost,Augmented,LOCO,,R2,0.7564950210475108,0.6201570132877499,0.8563068476202413,0.7513170595971597,39,57,20000,10
loocv_ref,XGBoost,Augmented,LOCO,,RMSE,4.389757726418538,3.1978858527175076,5.682793300240241,4.350967628074777,39,57,20000,10
loocv_ref,XGBoost,Augmented,LOCO,,MAE,3.2283980938426238,2.373266951328942,4.151034384934107,3.217305828197186,39,57,20000,10
loocv_ref,XGBoost,Augmented,LOOCV,,R2,0.7706813603010412,0.6286784076072099,0.876734599479086,0.7679423888738982,39,57,20000,10
loocv_ref,XGBoost,Augmented,LOOCV,,RMSE,4.259984481101726,3.035092890809583,5.6034915848515245,4.184411762034676,39,57,20000,10
loocv_ref,XGBoost,Augmented,LOOCV,,MAE,3.028334800109528,2.302144908078116,3.917960564020624,3.0128707574377094,39,57,20000,10
loocv_ref,XGBoost,OFAT,LOCO,,R2,0.5699081593700988,0.32205009531742174,0.7212058605927646,0.5520092965612443,24,42,20000,10
loocv_ref,XGBoost,OFAT,LOCO,,RMSE,4.952232603916811,3.494566023400962,6.691085769916685,4.86416508509551,24,42,20000,10
loocv_ref,XGBoost,OFAT,LOCO,,MAE,3.784283662977673,2.7816126722766135,4.842522050218922,3.7431741797650453,24,42,20000,10
loocv_ref,XGBoost,OFAT,LOOCV,,R2,0.6076664581210318,0.30956640533086727,0.8055508696613757,0.5889520657257317,24,42,20000,10
loocv_ref,XGBoost,OFAT,LOOCV,,RMSE,4.72983745380818,3.122413449518531,6.583996957598625,4.603650895093104,24,42,20000,10
loocv_ref,XGBoost,OFAT,LOOCV,,MAE,3.344710674512954,2.4281622764490485,4.561493714326318,3.325461479078757,24,42,20000,10
